https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume ADA,Volume USDT,buyTakerAmount,buyTakerQuantity,tradeCount,weightedAverage
1669420800000,2022-11-26 00:00:00,ADA/USDT,0.31492,0.32224,0.31088,0.31354,196702.911525205,619814.6769,99175.041344909,312515.8505,3682,0.317372916032128708
1669334400000,2022-11-25 00:00:00,ADA/USDT,0.31566,0.31757,0.30674,0.31468,205605.273908104,656911.1685,104991.921729625,335337.8339,3913,0.313007094170438232
1669248000000,2022-11-24 00:00:00,ADA/USDT,0.31862,0.32114,0.31035,0.31577,332565.703191251,1055585.3237,203278.345418096,645863.5292,4913,0.315072451502918555
1669161600000,2022-11-23 00:00:00,ADA/USDT,0.31207,0.32025,0.30687,0.31862,424233.366335623,1355180.1059,240856.703014413,772769.7172,5782,0.313094882824810934
1669075200000,2022-11-22 00:00:00,ADA/USDT,0.30461,0.31779,0.29842,0.31262,334369.428517691,1090950.7998,164285.315909077,535902.7255,6160,0.306569877893201387
1668988800000,2022-11-21 00:00:00,ADA/USDT,0.31197,0.31355,0.29563,0.30472,365797.935115078,1195972.7739,181361.237919129,592736.0039,6562,0.305892303888216319
1668902400000,2022-11-20 00:00:00,ADA/USDT,0.32778,0.33152,0.31001,0.31228,358593.825014462,1113274.0063,170862.079560781,530277.5907,7002,0.322221464592404182
1668816000000,2022-11-19 00:00:00,ADA/USDT,0.32589,0.33226,0.3217,0.32799,281045.738207881,862575.5607,136691.334990175,419549.5963,5241,0.325834802757187057
1668729600000,2022-11-18 00:00:00,ADA/USDT,0.32517,0.33301,0.32072,0.32592,185087.169315142,566222.0577,87109.718598457,266549.9874,4659,0.326909359835711229
1668643200000,2022-11-17 00:00:00,ADA/USDT,0.33183,0.33386,0.31875,0.32525,91812.634997333,281494.1081,38815.934615332,118834.3311,3748,0.326196120423093733
1668556800000,2022-11-16 00:00:00,ADA/USDT,0.33698,0.34413,0.3245,0.33207,105759.48275453,315595.0198,45660.747418787,136114.3219,4825,0.335208923572293624
1668470400000,2022-11-15 00:00:00,ADA/USDT,0.33174,0.34466,0.32982,0.33715,144434.087898351,429078.416,69738.56233478,207145.9875,6261,0.336647780394438424
1668384000000,2022-11-14 00:00:00,ADA/USDT,0.32975,0.3418,0.31719,0.33228,299863.532317565,925523.4977,72266.319504441,219734.5767,6792,0.324086164168842586
1668297600000,2022-11-13 00:00:00,ADA/USDT,0.33888,0.34416,0.32648,0.32975,77061.770102732,229441.6804,38937.135439371,115949.4771,3653,0.335933184677775855
1668211200000,2022-11-12 00:00:00,ADA/USDT,0.35577,0.35645,0.33621,0.33851,112209.408982064,326603.1354,54434.272297389,158430.2908,6035,0.343589821834433385
1668124800000,2022-11-11 00:00:00,ADA/USDT,0.36736,0.3727,0.34264,0.35544,81555.289630561,229355.7275,40593.437413752,114227.9461,3832,0.355710904264299956
1668038400000,2022-11-10 00:00:00,ADA/USDT,0.31549,0.3781,0.31318,0.36838,118453.484656976,331185.1167,65881.679956074,183095.0653,3245,0.358252644350666782
1667952000000,2022-11-09 00:00:00,ADA/USDT,0.37217,0.37647,0.31003,0.31617,267234.022808995,752052.4329,128010.352353782,360020.1355,12819,0.356067339977986633
1667865600000,2022-11-08 00:00:00,ADA/USDT,0.4038,0.41618,0.34624,0.37218,637269.290577464,1650977.076,307781.007497748,795727.8285,14758,0.386346675320651084
1667779200000,2022-11-07 00:00:00,ADA/USDT,0.40178,0.41575,0.39773,0.40403,435562.862653296,1070093.2393,201203.383064678,494191.8987,6011,0.407057505256996184
1667692800000,2022-11-06 00:00:00,ADA/USDT,0.42687,0.43062,0.40175,0.40229,450537.860047386,1068368.4661,216233.692817708,512385.2057,5696,0.421754776957535507
1667606400000,2022-11-05 00:00:00,ADA/USDT,0.42159,0.43761,0.42012,0.42635,484116.877325434,1131524.379,244088.311438871,570361.6455,5216,0.427859284100706859
1667520000000,2022-11-04 00:00:00,ADA/USDT,0.38937,0.42615,0.38814,0.42156,523213.780740914,1273043.9585,268552.640993924,653014.9101,5502,0.411165438447643314
1667433600000,2022-11-03 00:00:00,ADA/USDT,0.38555,0.39893,0.38441,0.38937,487855.106394599,1239016.1678,247452.480207073,628384.0193,5479,0.39376240487121782
1667347200000,2022-11-02 00:00:00,ADA/USDT,0.40103,0.40852,0.38042,0.38582,508314.324454895,1288493.4318,249615.457560876,632740.0738,5066,0.394586060000511818
1667260800000,2022-11-01 00:00:00,ADA/USDT,0.40517,0.41538,0.39865,0.40136,522441.830968187,1285841.1247,250671.366289615,616937.1885,5654,0.406347458436310807
1667174400000,2022-10-31 00:00:00,ADA/USDT,0.40574,0.41604,0.3977,0.40553,542453.556310911,1339068.95,281496.30382433,694704.2142,5757,0.405139920224776419
1667088000000,2022-10-30 00:00:00,ADA/USDT,0.4201,0.42148,0.39879,0.40575,559808.119618596,1358910.8543,278857.756429996,676967.5317,5394,0.412024920544728668
1667001600000,2022-10-29 00:00:00,ADA/USDT,0.4044,0.43906,0.40101,0.42023,604743.655175667,1469790.001,288014.945100549,698925.5194,6094,0.411611462440689965
1666915200000,2022-10-28 00:00:00,ADA/USDT,0.38812,0.41132,0.37895,0.40423,637307.052894363,1624475.8633,317234.753931449,808522.2658,6303,0.392533996418487616
1666828800000,2022-10-27 00:00:00,ADA/USDT,0.40253,0.41833,0.38684,0.38813,669491.792286017,1665970.2196,325504.052442171,810684.7442,6214,0.401964178830888028
1666742400000,2022-10-26 00:00:00,ADA/USDT,0.39991,0.41175,0.39488,0.40304,585878.523779535,1451273.9421,296179.326738526,733578.5661,4576,0.403713829574623085
1666656000000,2022-10-25 00:00:00,ADA/USDT,0.35738,0.41663,0.35706,0.40024,558762.179071325,1488497.781,278122.5833799,738355.1428,4983,0.376522891255881565
1666569600000,2022-10-24 00:00:00,ADA/USDT,0.36207,0.36507,0.35355,0.35734,554368.182152628,1543046.1779,274889.308346276,765171.1925,5735,0.359282092592325554
1666483200000,2022-10-23 00:00:00,ADA/USDT,0.35133,0.36365,0.34586,0.36226,443954.430402984,1259610.32,235422.254882448,667867.2206,4268,0.352490699342377669
1666396800000,2022-10-22 00:00:00,ADA/USDT,0.34904,0.35376,0.34301,0.35137,563046.661137452,1613381.6978,281271.888293393,805941.3489,6352,0.348997385126769034
1666310400000,2022-10-21 00:00:00,ADA/USDT,0.33995,0.34982,0.33032,0.34901,615060.697876378,1808035.5976,323394.175126697,951539.577,5759,0.340242018759738116
1666224000000,2022-10-20 00:00:00,ADA/USDT,0.34962,0.35602,0.3365,0.34021,504347.088450811,1441721.0789,255656.074297287,730435.1643,4982,0.349905310807326565
1666137600000,2022-10-19 00:00:00,ADA/USDT,0.36216,0.36222,0.34821,0.34978,560471.398674804,1571700.3026,256624.564156934,719433.3919,5854,0.356621066812120313
1666051200000,2022-10-18 00:00:00,ADA/USDT,0.37355,0.37565,0.35923,0.36239,518812.678694855,1410584.1157,257943.436679183,701342.6532,5848,0.367842618871338455
1665964800000,2022-10-17 00:00:00,ADA/USDT,0.37023,0.37672,0.36661,0.37369,555873.246664382,1497235.4949,277385.918720909,747125.2225,5749,0.371279058467522682
1665878400000,2022-10-16 00:00:00,ADA/USDT,0.36382,0.37526,0.36382,0.37024,461056.742908651,1253646.6145,232728.299544166,632789.5,4706,0.367782450130440291
1665792000000,2022-10-15 00:00:00,ADA/USDT,0.36645,0.36993,0.362,0.36401,352600.859519247,962795.3276,184602.713945458,504085.5664,3904,0.36623322154020929
1665705600000,2022-10-14 00:00:00,ADA/USDT,0.37683,0.38861,0.36096,0.36694,429274.279162396,1138619.1714,205657.595453789,545294.9628,4624,0.377185876110942656
1665619200000,2022-10-13 00:00:00,ADA/USDT,0.38112,0.38237,0.35101,0.37727,349278.549970285,943972.1336,180233.153782524,487549.8403,3760,0.370198472873706009
1665532800000,2022-10-12 00:00:00,ADA/USDT,0.39146,0.39495,0.37662,0.38126,128436.073565592,331180.7681,59175.07630986,152658.6242,1417,0.387859362291411041
1665446400000,2022-10-11 00:00:00,ADA/USDT,0.40107,0.40124,0.38211,0.39044,349877.558128303,883039.9552,178643.184970996,450809.8885,4000,0.39623219086245396
1665360000000,2022-10-10 00:00:00,ADA/USDT,0.42392,0.42427,0.40084,0.40136,278828.21009279,670819.447,130730.649863709,314284.5251,3358,0.415700688649081345
1665273600000,2022-10-09 00:00:00,ADA/USDT,0.4219,0.42352,0.41903,0.42179,81086.955536767,192556.9325,44209.065117573,104998.5935,774,0.421107830225397846
1665187200000,2022-10-08 00:00:00,ADA/USDT,0.4239,0.42605,0.41967,0.4221,25230.114993207,59719.2228,13902.873154379,32919.0252,405,0.422485263627808341
1665100800000,2022-10-07 00:00:00,ADA/USDT,0.42873,0.43022,0.4089,0.4239,142560.562556519,334733.6422,55759.385051143,130710.0784,1598,0.425914789669738126
1665014400000,2022-10-06 00:00:00,ADA/USDT,0.43221,0.43666,0.42589,0.42877,253729.752529964,588551.6177,126272.213863344,292866.2013,3332,0.431123494670314807
1664928000000,2022-10-05 00:00:00,ADA/USDT,0.4352,0.43648,0.424,0.42999,103475.275413238,239644.9936,52750.647581377,122156.8931,1359,0.431797459676600212
1664841600000,2022-10-04 00:00:00,ADA/USDT,0.42705,0.43737,0.4255,0.43563,108000.422812922,248769.5574,52452.832213783,120824.4794,1308,0.434154677872047575
1664755200000,2022-10-03 00:00:00,ADA/USDT,0.41852,0.42822,0.41851,0.42736,34794.252621802,82067.6585,18337.640794306,43226.0106,432,0.423993358450997827
1664668800000,2022-10-02 00:00:00,ADA/USDT,0.4311,0.43211,0.41851,0.41852,6684.480590975,15758.7699,2137.89799184,5058.4303,129,0.42419780087995019
1664582400000,2022-10-01 00:00:00,ADA/USDT,0.4342,0.43577,0.428,0.42962,106461.035378137,245930.9622,55082.384334712,127222.6847,1240,0.432899133238958518
1664496000000,2022-09-30 00:00:00,ADA/USDT,0.4376,0.43939,0.42937,0.43426,228810.277238174,528545.3837,115524.70482351,266895.8163,2764,0.432915712417676472
1664409600000,2022-09-29 00:00:00,ADA/USDT,0.43485,0.43776,0.4279,0.43684,68915.435725599,159022.7251,34829.330728507,80337.2097,860,0.433379535920188022
1664323200000,2022-09-28 00:00:00,ADA/USDT,0.44124,0.44312,0.42586,0.43708,134079.577201914,309793.0609,63059.272070257,145753.4289,1610,0.432852313010712508
1664236800000,2022-09-27 00:00:00,ADA/USDT,0.4508,0.46304,0.43779,0.44135,223148.730843173,497983.8768,110480.821509146,246315.3288,2491,0.448245532560072573
1664150400000,2022-09-26 00:00:00,ADA/USDT,0.44544,0.45025,0.43643,0.44695,168388.516934116,378389.9141,81537.872557532,183241.6583,2294,0.445023094954683714
1664064000000,2022-09-25 00:00:00,ADA/USDT,0.453,0.46254,0.43873,0.44585,327456.05776326,727396.2829,168420.319574026,374098.9299,3824,0.450232154859984446
1663977600000,2022-09-24 00:00:00,ADA/USDT,0.46176,0.46762,0.4504,0.45084,284195.125423173,615812.1492,139734.316844366,302718.7331,3358,0.461506309980087117
1663891200000,2022-09-23 00:00:00,ADA/USDT,0.45808,0.48207,0.44631,0.46181,408284.572955919,889784.8769,206747.641285908,450791.9847,4734,0.4589744160893296
1663804800000,2022-09-22 00:00:00,ADA/USDT,0.43871,0.46955,0.43462,0.45808,390006.646058102,865858.6498,203505.006072376,451790.5329,4107,0.450529862955452278
1663718400000,2022-09-21 00:00:00,ADA/USDT,0.44173,0.46356,0.43121,0.43975,422374.01052063,942820.6355,206046.72426367,459655.2066,5113,0.448104431427905609
1663632000000,2022-09-20 00:00:00,ADA/USDT,0.45305,0.45427,0.43662,0.44191,455183.535142544,1022063.2988,221221.823143116,496619.7958,4615,0.445381256934705031
1663545600000,2022-09-19 00:00:00,ADA/USDT,0.44783,0.45665,0.43323,0.45293,443075.070926027,995697.4972,217146.588152261,487749.8299,4460,0.445088836866672092
1663459200000,2022-09-18 00:00:00,ADA/USDT,0.486,0.48986,0.44291,0.44777,461506.88517754,975288.1852,224066.116211021,473505.1664,5513,0.473560221263884932
1663372800000,2022-09-17 00:00:00,ADA/USDT,0.47503,0.48821,0.47349,0.48638,452261.468936824,943810.8994,225315.691723526,470267.6627,5156,0.479214862780481899
1663286400000,2022-09-16 00:00:00,ADA/USDT,0.46616,0.4749,0.4559,0.47485,240927.291212102,520401.8568,126885.550568025,274050.1185,2708,0.462989146746071943
1663200000000,2022-09-15 00:00:00,ADA/USDT,0.48189,0.48238,0.4625,0.46639,610065.381747543,1292180.9457,304149.808384045,644110.9788,6719,0.472158995263512093
1663113600000,2022-09-14 00:00:00,ADA/USDT,0.4653,0.48652,0.46516,0.48205,557870.046437038,1171457.3024,273397.052305934,574191.3631,6648,0.476267348064937988
1663027200000,2022-09-13 00:00:00,ADA/USDT,0.50146,0.50887,0.46494,0.46531,517385.780525083,1064807.7589,259654.125158399,534141.1364,6135,0.486356080829921677
1662940800000,2022-09-12 00:00:00,ADA/USDT,0.50854,0.52061,0.49683,0.50126,249547.174144262,492788.6385,112160.946140158,221467.3731,2620,0.506437088294208105
1662854400000,2022-09-11 00:00:00,ADA/USDT,0.51214,0.51947,0.50122,0.50509,276635.992394029,540153.4781,145523.944637961,284066.8027,3211,0.512170508568648399
1662768000000,2022-09-10 00:00:00,ADA/USDT,0.50218,0.52425,0.49573,0.51206,502602.400053892,979202.5394,262573.211850185,511298.4603,5405,0.513320473416903594
1662681600000,2022-09-09 00:00:00,ADA/USDT,0.47917,0.50446,0.47871,0.50322,383409.200310147,779476.3847,180454.675933516,367022.4982,4417,0.491928254347562473
1662595200000,2022-09-08 00:00:00,ADA/USDT,0.4791,0.48256,0.46379,0.47914,462434.815000487,975837.2758,225985.213637864,476574.5282,4892,0.473917195295882807
1662508800000,2022-09-07 00:00:00,ADA/USDT,0.46306,0.48161,0.45125,0.47896,463103.302804745,994857.2335,230676.687793528,494983.1798,5067,0.465607592049799509
1662422400000,2022-09-06 00:00:00,ADA/USDT,0.49887,0.51285,0.4628,0.46321,434211.870441464,880423.061,218100.593710239,441731.0582,5086,0.49360017058583836
1662336000000,2022-09-05 00:00:00,ADA/USDT,0.50336,0.5068,0.4836,0.49888,510094.131338253,1034243.3715,249131.134447073,505284.6746,6429,0.493255018524948527
1662249600000,2022-09-04 00:00:00,ADA/USDT,0.47945,0.51177,0.47576,0.50388,426507.32871852,859545.395,207240.636003254,417573.2009,4790,0.496250544981481771
1662163200000,2022-09-03 00:00:00,ADA/USDT,0.45301,0.48554,0.45301,0.47989,143543.260490834,300217.8226,78516.821061524,164154.2494,1318,0.478173505734374432
1662076800000,2022-09-02 00:00:00,ADA/USDT,0.45725,0.46562,0.44894,0.45391,174905.743802866,382817.526,93768.679921503,205186.446,1908,0.456899509474859221
1661990400000,2022-09-01 00:00:00,ADA/USDT,0.44616,0.463,0.44142,0.45744,394019.382918616,878750.2247,194036.682091408,432703.8503,4293,0.448416740152034551
1661904000000,2022-08-31 00:00:00,ADA/USDT,0.45444,0.46357,0.44557,0.4465,525349.353501202,1148846.7191,264935.848945103,579332.4332,5768,0.457317136391121362
1661817600000,2022-08-30 00:00:00,ADA/USDT,0.45,0.46413,0.44042,0.45358,619313.972643342,1372739.2869,299637.666771213,664023.0026,6658,0.451203662197112127
1661731200000,2022-08-29 00:00:00,ADA/USDT,0.42871,0.45253,0.42532,0.45017,483995.921857831,1096335.8526,242619.546305657,549717.8183,5837,0.441595209575351135
1661644800000,2022-08-28 00:00:00,ADA/USDT,0.44987,0.45399,0.4283,0.42873,351928.815923255,791136.3385,175118.169454056,393602.3965,5486,0.444879568602302089
1661558400000,2022-08-27 00:00:00,ADA/USDT,0.43227,0.45154,0.43,0.45011,407291.47026395,923538.755,203511.655059215,461480.3136,6488,0.441076953743748765
1661472000000,2022-08-26 00:00:00,ADA/USDT,0.46497,0.48172,0.43,0.43182,579099.210606535,1256420.4493,275006.945721015,595756.2765,6731,0.46119780778349337
1661385600000,2022-08-25 00:00:00,ADA/USDT,0.45783,0.47484,0.45767,0.46487,583501.304261309,1252418.8313,285223.806322894,612139.3937,4988,0.46591826718109384
1661299200000,2022-08-24 00:00:00,ADA/USDT,0.46721,0.46872,0.45522,0.45815,119386.657561434,258835.4727,59202.951826177,128371.2216,3004,0.461268426681467355
1661212800000,2022-08-23 00:00:00,ADA/USDT,0.46132,0.46999,0.44505,0.46618,167486.619784324,364923.0359,73626.565740999,160237.2725,3653,0.459004193280309155
1661126400000,2022-08-22 00:00:00,ADA/USDT,0.462,0.46279,0.44,0.46155,171075.662113725,377879.2529,80427.559239864,177542.7651,3796,0.4527833682536052
1661040000000,2022-08-21 00:00:00,ADA/USDT,0.45155,0.47284,0.44713,0.46249,211638.93264828,460926.3118,103025.68468304,224186.0528,4590,0.45925141510894013
1660953600000,2022-08-20 00:00:00,ADA/USDT,0.45019,0.4636,0.43768,0.45095,189755.520905424,418544.583,94213.054236774,207816.7191,3961,0.453446338804299448
1660867200000,2022-08-19 00:00:00,ADA/USDT,0.51082,0.51223,0.44596,0.4496,177938.4373296,374632.7696,80415.233872192,169617.5516,3789,0.475508978590540397
1660780800000,2022-08-18 00:00:00,ADA/USDT,0.53818,0.54393,0.50714,0.51241,156157.318436416,291585.4839,78245.073084106,146130.7686,3749,0.535625436060609875
1660694400000,2022-08-17 00:00:00,ADA/USDT,0.55693,0.58245,0.5325,0.53847,116531.666046446,212178.1813,49120.863655956,89379.8351,2830,0.549571689406827484
1660608000000,2022-08-16 00:00:00,ADA/USDT,0.54896,0.56999,0.5475,0.55678,182682.589919175,327120.6527,88389.576742492,158360.3345,4230,0.558503567862000593
1660521600000,2022-08-15 00:00:00,ADA/USDT,0.56958,0.58229,0.54244,0.54955,124476.321230222,222468.2309,56785.038467872,101532.2348,3136,0.559632742665644604
1660435200000,2022-08-14 00:00:00,ADA/USDT,0.55905,0.59315,0.55675,0.56992,150053.375849015,260360.9073,59497.455089154,103184.152,2961,0.576421148745409698
1660348800000,2022-08-13 00:00:00,ADA/USDT,0.54043,0.56769,0.52252,0.55932,159807.419618244,288394.8193,78878.847303126,142078.5922,3213,0.554287737201934396
1660262400000,2022-08-12 00:00:00,ADA/USDT,0.53048,0.54035,0.52076,0.53967,109973.992602533,207760.5618,61633.367728579,116301.2765,2154,0.529353557682198234
1660176000000,2022-08-11 00:00:00,ADA/USDT,0.53863,0.5473,0.52953,0.53141,92305.803919309,171466.7439,51088.358165988,94720.368,2217,0.538359205662658092
1660089600000,2022-08-10 00:00:00,ADA/USDT,0.5131,0.53847,0.5023,0.53782,111235.879439819,214808.0144,57515.964477051,111168.7493,4421,0.518110431077995243
1660003200000,2022-08-09 00:00:00,ADA/USDT,0.5368,0.5369,0.5101,0.5129,109970.54611543,211742.6098,47791.55223406,91819.6824,3842,0.51948329952660108
1659916800000,2022-08-08 00:00:00,ADA/USDT,0.5269,0.5462,0.5217,0.5368,42362.5742207,79419.6468,17124.65819344,32097.3658,1579,0.533447028386921692
1659830400000,2022-08-07 00:00:00,ADA/USDT,0.5163,0.5354,0.515,0.5237,31492.10248035,59791.4106,21750.85037423,41167.8677,1047,0.526765109003195577
1659744000000,2022-08-06 00:00:00,ADA/USDT,0.5078,0.5195,0.5078,0.5157,4210.68113461,8169.7657,1502.32079884,2904.9956,165,0.515406294581946602
1659657600000,2022-08-05 00:00:00,ADA/USDT,0.4991,0.52,0.4991,0.5077,5202.85041682,10203.1956,1178.58158226,2300.8973,83,0.509958128278104662
1659571200000,2022-08-04 00:00:00,ADA/USDT,0.5013,0.5119,0.4916,0.4966,5559.93289541,11042.9007,886.91409693,1767.4687,57,0.503527257901668029
1659484800000,2022-08-03 00:00:00,ADA/USDT,0.4921,0.5325,0.4804,0.5019,103472.11841052,207526.6441,101979.96806064,204505.6641,125,0.498614271229491726
1659398400000,2022-08-02 00:00:00,ADA/USDT,0.777,0.777,0.4974,0.5017,2393.78368666,4706.7546,1126.65362562,2208.661,28,0.508728827485283044
1659312000000,2022-08-01 00:00:00,ADA/USDT,0.513241,0.513241,0.513241,0.513241,0,0,0,0,0,0.530579004346069382
1659225600000,2022-07-31 00:00:00,ADA/USDT,0.52880929,0.53796284,0.513241,0.513241,743.9988627386922217,1402.33704118,605.3813832930778504,1141.73257997,23,0.530579004346069382
1659139200000,2022-07-30 00:00:00,ADA/USDT,0.52380704,0.5509,0.50996,0.52720179,10084.589477181131621,19291.33597085,0,0,0,0.52275226
1659052800000,2022-07-29 00:00:00,ADA/USDT,0.51151955,0.54053376,0.50928103,0.52892999,14690.617280778366346,27903.82947685,0,0,0,0.52647316
1658966400000,2022-07-28 00:00:00,ADA/USDT,0.5100063,0.52116681,0.49349654,0.51224767,4591.2184528028360742,9073.61863062,0,0,0,0.50599641
1658880000000,2022-07-27 00:00:00,ADA/USDT,0.46696063,0.5100063,0.46061777,0.5100063,16433.804945791748835,33070.03155473,0,0,0,0.4969395
1658793600000,2022-07-26 00:00:00,ADA/USDT,0.47662118,0.47662119,0.45054726,0.46696063,3778.7390362866174696,8113.08605832,0,0,0,0.46575853
1658707200000,2022-07-25 00:00:00,ADA/USDT,0.511,0.511,0.47677676,0.47677676,13595.4385982946783609,27694.62525939,0,0,0,0.49090531
1658620800000,2022-07-24 00:00:00,ADA/USDT,0.52,0.5335,0.51315288,0.51320989,167866.919681750651294,320947.9839859,0,0,0,0.52303466
1658534400000,2022-07-23 00:00:00,ADA/USDT,0.48383726,0.51596277,0.47447756,0.51596277,12842.0326987041466494,25522.05699446,0,0,0,0.50317389
1658448000000,2022-07-22 00:00:00,ADA/USDT,0.50188466,0.50916078,0.48,0.48383726,4593.1793084248490478,9218.97738702,0,0,0,0.49823089
1658361600000,2022-07-21 00:00:00,ADA/USDT,0.49120833,0.50137114,0.477806,0.4999733,21272.6866664972099232,43726.05733704,0,0,0,0.48649908
1658275200000,2022-07-20 00:00:00,ADA/USDT,0.51036566,0.54788466,0.4898569,0.4898569,17187.8524741001434146,32974.48519582,0,0,0,0.52124703
1658188800000,2022-07-19 00:00:00,ADA/USDT,0.49076103,0.52599999,0.47459966,0.51586482,9776.5203062239550846,19757.03675867,0,0,0,0.49483738
1658102400000,2022-07-18 00:00:00,ADA/USDT,0.44531939,0.49714629,0.44531939,0.49076103,95406.6561610702278916,198995.21552321,0,0,0,0.47944196
1658016000000,2022-07-17 00:00:00,ADA/USDT,0.45770114,0.4633629,0.44448909,0.4459279,5187.59904165599276,11505.201209,0,0,0,0.45089164
1657929600000,2022-07-16 00:00:00,ADA/USDT,0.4371745,0.45939899,0.4329642,0.45014758,3572.1587964819163738,7912.88521402,0,0,0,0.45143569
1657843200000,2022-07-15 00:00:00,ADA/USDT,0.44004786,0.45157224,0.43270759,0.4445792,1402.6224636953183758,3165.00032278,0,0,0,0.44316661
1657756800000,2022-07-14 00:00:00,ADA/USDT,0.435,0.445,0.41667201,0.441963,2695.0520826445350981,6233.42252771,0,0,0,0.43235511
1657670400000,2022-07-13 00:00:00,ADA/USDT,0.41649623,0.44428413,0.4,0.43593557,68173.555912892301905,161031.93935786,0,0,0,0.42335425
1657584000000,2022-07-12 00:00:00,ADA/USDT,0.43406049,0.44032354,0.4158389,0.4158389,2070.3227182978582127,4822.48131259,0,0,0,0.42930653
1657497600000,2022-07-11 00:00:00,ADA/USDT,0.46129028,0.46163534,0.43241848,0.43538471,43100.695137357874475,97777.79195299,0,0,0,0.4408025
1657411200000,2022-07-10 00:00:00,ADA/USDT,0.47921392,0.47921392,0.4555,0.46153818,54585.2611480142590494,114982.25192714,0,0,0,0.47472771
1657324800000,2022-07-09 00:00:00,ADA/USDT,0.46516402,0.48388863,0.46516402,0.47714797,1036.9341565407807532,2172.81441388,0,0,0,0.47723089
1657238400000,2022-07-08 00:00:00,ADA/USDT,0.47630129,0.49225615,0.46054042,0.46528018,8784.2850538793351151,18298.52879703,0,0,0,0.48005417
1657152000000,2022-07-07 00:00:00,ADA/USDT,0.4615,0.48187204,0.4615,0.47935158,5678.5270465090734075,12053.25517425,0,0,0,0.47111979
1657065600000,2022-07-06 00:00:00,ADA/USDT,0.45681814,0.46481159,0.45011787,0.46351726,1085.8458051108094365,2360.01171895,0,0,0,0.46010187
1656979200000,2022-07-05 00:00:00,ADA/USDT,0.4674952,0.46923561,0.44622843,0.45681813,3670.837905635509383,7997.34589165,0,0,0,0.45900702
1656892800000,2022-07-04 00:00:00,ADA/USDT,0.45322462,0.48696921,0.44710098,0.470871,30492.9324599248129518,65350.39005207,0,0,0,0.46660674
1656806400000,2022-07-03 00:00:00,ADA/USDT,0.45655599,0.45854799,0.44551499,0.45697716,7467.983854589838174,16432.4285538,0,0,0,0.45446623
1656720000000,2022-07-02 00:00:00,ADA/USDT,0.44952799,0.45893531,0.44158158,0.45629364,1804.4078338470871192,4023.39461777,0,0,0,0.44847896
1656633600000,2022-07-01 00:00:00,ADA/USDT,0.46163099,0.47381633,0.44337958,0.45005244,4663.1637687728532206,10344.05282831,0,0,0,0.45080626
1656547200000,2022-06-30 00:00:00,ADA/USDT,0.46758633,0.46758633,0.43766258,0.45786699,73370.5086315487079831,164613.45940841,0,0,0,0.44571391
1656460800000,2022-06-29 00:00:00,ADA/USDT,0.47143064,0.47469508,0.46,0.46937974,2123.0530685663862432,4571.61184968,0,0,0,0.46439924
1656374400000,2022-06-28 00:00:00,ADA/USDT,0.48478181,0.49574701,0.46815073,0.47001768,12322.3312478049001887,25417.10928893,0,0,0,0.48480459
1656288000000,2022-06-27 00:00:00,ADA/USDT,0.4903899,0.50509202,0.47733577,0.48478181,2280.0830794837614794,4589.39860877,0,0,0,0.49681522
1656201600000,2022-06-26 00:00:00,ADA/USDT,0.49841807,0.52412958,0.489,0.489,5288.3971671073283598,10365.91553877,0,0,0,0.51017174
1656115200000,2022-06-25 00:00:00,ADA/USDT,0.49779273,0.50747606,0.47992095,0.49895362,1944.624024302550848,3915.95525504,0,0,0,0.49658995
1656028800000,2022-06-24 00:00:00,ADA/USDT,0.48173041,0.50974262,0.47965142,0.49829102,18570.898911908991186,37063.19050308,0,0,0,0.50106045
1655942400000,2022-06-23 00:00:00,ADA/USDT,0.4701946,0.47941018,0.46585765,0.47867007,2070.0041058900652048,4354.43926396,0,0,0,0.47537788
1655856000000,2022-06-22 00:00:00,ADA/USDT,0.47565362,0.47888546,0.4586565,0.45985776,20721.529486339921902,43969.6033881,0,0,0,0.47126942
1655769600000,2022-06-21 00:00:00,ADA/USDT,0.48914081,0.51304908,0.46641218,0.48207734,10426.5722112558954627,21166.48072663,0,0,0,0.49259829
1655683200000,2022-06-20 00:00:00,ADA/USDT,0.4871669,0.51076695,0.46262332,0.49642753,16157.634832340028375,32818.20871321,0,0,0,0.4923375
1655596800000,2022-06-19 00:00:00,ADA/USDT,0.46079819,0.49487495,0.44007872,0.48409585,10919.4228077124061152,23176.50986592,0,0,0,0.47114181
1655510400000,2022-06-18 00:00:00,ADA/USDT,0.49129119,0.5,0.43089252,0.45690346,19683.4095208172182838,42482.54221574,0,0,0,0.46332937
1655424000000,2022-06-17 00:00:00,ADA/USDT,0.48008401,0.50389945,0.47837104,0.4913273,3336.7827326487795963,6891.55485573,0,0,0,0.48418431
1655337600000,2022-06-16 00:00:00,ADA/USDT,0.53385329,0.55889782,0.47289386,0.47289386,7775.194059455451612,15613.54647576,0,0,0,0.49797745
1655251200000,2022-06-15 00:00:00,ADA/USDT,0.4808935,0.56454977,0.44,0.53290914,82007.9834415646310418,158043.93236302,0,0,0,0.51889359
1655164800000,2022-06-14 00:00:00,ADA/USDT,0.47136622,0.5164023,0.43741945,0.48476304,14279.412416007179815,29092.77619055,0,0,0,0.4908233
1655078400000,2022-06-13 00:00:00,ADA/USDT,0.49623,0.499,0.44,0.45819,30573.6332472294803293,65302.76762453,0,0,0,0.46818281
